contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
RBEE_minus_official,public,official,rbee_seed2,31,ebRLSVHIGEE_10_50.wav,thunder,-0.16887999029244027,"[[0.0, 3.374]]","[[0.0, 3.0], [17.0, 33.0]]","[[2.6, 4.1]]"
RBEE_minus_official,public,official,rbee_seed2,36,zMveZHACzmo_10_100.wav,fire truck siren,-0.008125000000003268,"[[86.874, 90.0]]","[[86.802, 89.902]]","[[86.8, 90.0]]"
RBEE_minus_official,public,official,rbee_seed2,42,7-Wm2TyvMs8_9_49.wav,woman speaking,-0.010067114093960883,"[[10.004, 11.004], [22.124, 24.374]]","[[10.0, 11.0], [22.1, 24.5]]","[[10.0, 10.8], [22.1, 23.0]]"
RBEE_minus_official,public,official,rbee_seed2,43,39IZIbmQPzA_0_60.wav,cat meowing,-0.08095238095237633,"[[42.513, 43.513]]","[[42.65, 43.65]]","[[42.6, 43.3]]"
RBEE_minus_official,public,official,rbee_seed2,45,0QTme5iyg4A_0_60.wav,basketball bounce,-0.020277056277056116,"[[0.0, 2.874]]","[[0.0, 2.5]]","[[0.0, 1.1], [1.7, 2.3], [2.7, 3.5]]"
RBEE_minus_official,public,official,rbee_seed2,47,0QTme5iyg4A_161_221.wav,fireworks banging,-0.2733070148800493,"[[5.01, 6.01]]","[[5.235, 6.235]]","[[4.9, 5.7]]"
RBEE_minus_official,public,official,rbee_seed2,48,PxV5flu0hi4_10_70.wav,machine gun shooting,-0.10980115918387207,"[[56.513, 58.513]]","[[56.65, 58.0]]","[[56.8, 57.2], [58.2, 58.7]]"
RBEE_minus_official,public,official,rbee_seed2,50,F1qVm133XJg_190_250.wav,bird chirping,-0.6576860303451637,"[[42.42, 43.42]]","[[42.457, 59.0]]","[[42.5, 43.2]]"
RBEE_minus_official,public,official,rbee_seed2,53,A2NtJ12KIuU_0_40.wav,people crowd,-0.12896053362979434,"[[22.01, 39.92]]","[[22.0, 30.0]]","[[37.6, 40.0]]"
RBEE_minus_official,public,official,rbee_seed2,59,WChnH2EJr_8_0_30.wav,people burping,-0.07619338780804322,"[[4.004, 8.671], [11.771, 12.771], [18.846, 20.846], [26.004, 29.004]]","[[3.601, 8.701], [18.801, 28.701]]","[[25.7, 29.1]]"
RBEE_minus_official,public,official,rbee_seed2,60,EyAkVnhBJuU_0_30.wav,horse clip-clop,-0.1361817890862538,"[[2.004, 10.004], [13.004, 29.004]]","[[1.0, 10.0]]","[[25.6, 30.0]]"
RBEE_minus_official,public,official,rbee_seed2,65,fdqAbnGs-fw_0_89.wav,people coughing,-0.021612903225808888,"[[87.735, 89.0]]","[[87.802, 89.0]]","[[85.9, 89.0]]"
RBEE_minus_official,public,official,rbee_seed2,70,eW4EvkJze-A_0_60.wav,dog howling,-0.03578947368420948,"[[58.124, 59.97]]","[[58.124, 59.902]]","[[58.1, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,76,USlCCt8En7A_5_45.wav,baby laughter,-0.1555180337382658,"[[1.402, 4.013]]","[[1.402, 6.0]]","[[1.3, 2.4]]"
RBEE_minus_official,public,official,rbee_seed2,77,USlCCt8En7A_15_75.wav,female singing,-0.06647707074297812,"[[27.013, 28.013]]","[[36.701, 41.701]]","[[25.2, 27.2]]"
RBEE_minus_official,public,official,rbee_seed2,79,VQc-haIJXSM_25_68.wav,ambulance siren,-0.029304556430223727,"[[25.013, 31.374]]","[[25.402, 31.51]]","[[16.3, 31.3]]"
RBEE_minus_official,public,official,rbee_seed2,80,VQc-haIJXSM_437_460.wav,ambulance siren,-0.01439582861029276,"[[12.004, 14.708]]","[[12.0, 14.8]]","[[11.5, 13.8]]"
RBEE_minus_official,public,official,rbee_seed2,83,GVGw7gumeSI_10_47.wav,baby babbling,-0.0031802120141342094,"[[3.374, 5.513]]","[[3.355, 5.509]]","[[3.4, 7.6]]"
RBEE_minus_official,public,official,rbee_seed2,84,GVGw7gumeSI_200_260.wav,baby babbling,-0.019567456230690783,"[[37.874, 43.624]]","[[37.874, 43.51]]","[[38.0, 43.7]]"
RBEE_minus_official,public,official,rbee_seed2,85,buK45NW_ikI_0_60.wav,baby crying,-0.019595140521615595,"[[22.374, 26.513], [31.374, 33.513]]","[[22.5, 26.5], [31.5, 33.5]]","[[22.4, 33.4]]"
RBEE_minus_official,public,official,rbee_seed2,86,buK45NW_ikI_120_180.wav,baby crying,-0.05641002562116998,"[[5.457, 7.013], [11.124, 13.346]]","[[5.457, 7.0], [11.124, 13.0]]","[[5.5, 6.2], [7.1, 7.8], [8.8, 9.3], [11.2, 12.0], [12.9, 13.3]]"
RBEE_minus_official,public,official,rbee_seed2,89,0_56e5GKKwA_0_60.wav,basketball bounce,-0.024588864672082544,"[[0.0, 2.009], [15.374, 18.738], [42.374, 45.238]]","[[0.0, 2.0], [15.5, 18.5], [42.5, 45.5]]","[[0.5, 3.7], [16.1, 19.1], [42.6, 44.9]]"
RBEE_minus_official,public,official,rbee_seed2,90,mhVsO7wVIfk_140_200.wav,basketball bounce,-0.0038126179258445303,"[[41.945, 52.013]]","[[41.902, 52.01]]","[[42.2, 51.9]]"
RBEE_minus_official,public,official,rbee_seed2,92,fIueCTO8sWM_0_58.wav,beat boxing,-0.030662897232491937,"[[46.235, 51.513]]","[[46.51, 51.51]]","[[46.3, 48.4], [49.5, 51.3]]"
RBEE_minus_official,public,official,rbee_seed2,94,eNUpTV9BGac_447_520.wav,bird chirping,-0.05088451551182238,"[[46.874, 59.965]]","[[46.65, 59.15]]","[[46.7, 60.2]]"
RBEE_minus_official,public,official,rbee_seed2,95,sXSDR4qLkuQ_120_180.wav,bull bellowing,-0.000363909799418638,"[[57.457, 59.902]]","[[57.51, 59.965]]","[[31.6, 36.1], [47.0, 48.0], [57.6, 59.9]]"
RBEE_minus_official,public,official,rbee_seed2,96,p7k7ivFz-ko_10_70.wav,bull bellowing,-0.003849333506465935,"[[4.235, 24.346]]","[[4.235, 24.513]]","[[4.7, 7.1], [14.9, 20.3], [22.7, 24.3]]"
RBEE_minus_official,public,official,rbee_seed2,99,nZhNjmBFRns_0_60.wav,cat meowing,-0.04695139731861164,"[[14.874, 17.238], [20.42, 21.42], [26.374, 27.374], [31.329, 32.329], [38.238, 39.238]]","[[14.874, 17.374], [20.445, 21.445], [26.874, 27.874], [31.374, 32.374], [38.24, 39.24]]","[[14.8, 17.0], [20.5, 21.4], [26.5, 27.6], [31.0, 32.4]]"
RBEE_minus_official,public,official,rbee_seed2,103,_hjCSQ56RWc_0_38.wav,child singing,-0.009607965210862046,"[[30.009, 37.97]]","[[30.0, 37.902]]","[[30.1, 38.0]]"
RBEE_minus_official,public,official,rbee_seed2,107,vLvTLjZcibI_20_80.wav,dog barking,-0.0012350370511117204,"[[9.374, 19.013]]","[[9.374, 19.0]]","[[9.4, 19.1], [2.4, 3.2]]"
RBEE_minus_official,public,official,rbee_seed2,112,ElbBWjNpNWI_0_27.wav,driving buses,-0.0005784043825254326,"[[15.013, 27.0]]","[[15.0, 27.0]]","[[20.6, 27.0]]"
RBEE_minus_official,public,official,rbee_seed2,115,EuHy_Vpx514_0_60.wav,engine knocking,-0.02271839921913099,"[[5.624, 11.624]]","[[5.588, 11.735]]","[[5.7, 11.4]]"
RBEE_minus_official,public,official,rbee_seed2,118,Ud0MIgXET3g_0_62.wav,female singing,-0.012887329177296042,"[[7.965, 11.01], [58.92, 61.965]]","[[7.51, 11.01], [58.965, 61.965]]","[[54.2, 61.3]]"
RBEE_minus_official,public,official,rbee_seed2,119,RyUAFrXu5ng_80_140.wav,fire truck siren,-0.003143753374457381,"[[32.945, 59.945]]","[[32.902, 59.902]]","[[33.4, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,120,RyUAFrXu5ng_330_390.wav,fire truck siren,-0.0220264317180614,"[[17.01, 38.51]]","[[17.5, 38.5]]","[[17.0, 39.7]]"
RBEE_minus_official,public,official,rbee_seed2,121,_qsWAzHnwQ0_0_60.wav,fireworks banging,-1.0173447746453235e-05,"[[3.088, 13.088], [24.945, 46.445]]","[[3.0, 13.0], [24.957, 46.0]]","[[10.6, 13.1], [32.8, 35.4], [43.3, 45.7]]"
RBEE_minus_official,public,official,rbee_seed2,122,_qsWAzHnwQ0_150_210.wav,fireworks banging,-0.02801196317847443,"[[3.965, 20.124], [27.374, 59.965]]","[[3.957, 20.0], [27.374, 58.5]]","[[4.2, 19.7], [32.7, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,123,upcu7SKNGV4_0_33.wav,frog croaking,-0.005409007075090733,"[[15.679, 23.846]]","[[15.65, 23.5], [27.0, 28.0]]","[[15.8, 23.8], [27.0, 27.6]]"
RBEE_minus_official,public,official,rbee_seed2,124,upcu7SKNGV4_40_80.wav,frog croaking,-0.0010743801652891571,"[[0.0, 12.013]]","[[0.0, 12.0]]","[[0.3, 1.0], [6.4, 12.1]]"
RBEE_minus_official,public,official,rbee_seed2,129,OZVfvDBbwdI_695_735.wav,horse clip-clop,-0.00045000000000000595,"[[0.0, 39.92]]","[[0.0, 39.902]]","[[30.1, 40.0]]"
RBEE_minus_official,public,official,rbee_seed2,131,OZVfvDBbwdI_556_587.wav,kid speaking,-0.0015857574084816584,"[[5.735, 17.735], [21.513, 26.402]]","[[5.701, 17.701], [21.601, 26.401]]","[[9.3, 17.5], [21.5, 26.7], [5.6, 6.7]]"
RBEE_minus_official,public,official,rbee_seed2,132,OZVfvDBbwdI_1020_1060.wav,kid speaking,-0.002660127367007492,"[[0.0, 3.124], [30.235, 33.013], [35.846, 37.124]]","[[0.0, 3.124], [30.291, 33.0], [35.874, 37.0]]","[[0.0, 3.2], [30.3, 34.1], [35.9, 37.1]]"
RBEE_minus_official,public,official,rbee_seed2,137,Jk-UdLEfRPY_90_150.wav,machine gun shooting,-0.2230167706721654,"[[41.957, 43.013], [47.957, 49.013], [54.457, 55.457]]","[[41.957, 43.0], [54.624, 55.624]]","[[42.0, 43.1], [47.9, 49.0], [54.6, 55.9]]"
RBEE_minus_official,public,official,rbee_seed2,143,QW_m5t16010_82_118.wav,orchestra,-0.014060150375939884,"[[0.0, 13.374]]","[[0.0, 13.0]]","[[2.0, 26.6]]"
RBEE_minus_official,public,official,rbee_seed2,144,QW_m5t16010_415_466.wav,orchestra,-0.0006507809371244511,"[[9.124, 26.013]]","[[9.124, 26.0]]","[[9.7, 29.1]]"
RBEE_minus_official,public,official,rbee_seed2,145,oNTF2t8gUIM_184_276.wav,people battle cry,-0.0005012728765352303,"[[22.374, 44.238]]","[[22.51, 44.51]]","[[22.6, 44.3]]"
RBEE_minus_official,public,official,rbee_seed2,147,LMKxK3ZHLMY_0_30.wav,people burping,-0.011655067715943435,"[[3.874, 4.874], [12.374, 13.374], [26.945, 27.945]]","[[3.902, 4.902], [12.302, 13.302], [26.902, 27.902]]","[[3.6, 4.3], [12.4, 12.8], [27.0, 27.4]]"
RBEE_minus_official,public,official,rbee_seed2,149,l22_mm7qDoI_0_60.wav,people cheering,-0.13644633657034577,"[[10.124, 12.013], [36.957, 39.513], [48.457, 51.513]]","[[36.735, 39.009], [48.509, 51.509]]","[[10.0, 20.0], [37.2, 41.0], [48.7, 52.3]]"
RBEE_minus_official,public,official,rbee_seed2,153,1Y-C9RMyaQQ_0_53.wav,people coughing,-0.0020721205821946816,"[[4.874, 6.013]]","[[4.802, 6.0]]","[[5.8, 6.4], [46.5, 52.2]]"
RBEE_minus_official,public,official,rbee_seed2,155,0us2UbWFTCI_47_69.wav,people crowd,-0.0019402985074623569,"[[0.0, 6.013]]","[[0.0, 6.0]]","[[0.0, 6.7]]"
RBEE_minus_official,public,official,rbee_seed2,164,goaBcQ9Nb8k_60_90.wav,people shouting,-0.06705202312138703,"[[21.086, 22.47]]","[[21.0, 22.5]]","[[21.1, 22.3]]"
RBEE_minus_official,public,official,rbee_seed2,166,hHZvUeAdzeI_0_40.wav,people slapping,-0.007202587400905791,"[[33.874, 34.874], [38.238, 39.238]]","[[33.902, 34.902], [38.0, 39.0]]","[[33.8, 34.3], [36.1, 40.0]]"
RBEE_minus_official,public,official,rbee_seed2,172,to28kxXlvDM_43_103.wav,people sobbing,-0.0052513026052102285,"[[55.01, 59.92]]","[[55.0, 59.902]]","[[55.8, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,173,8VDn54munVo_100_160.wav,people sobbing,-0.014822665354233572,"[[5.957, 17.346], [21.346, 26.957], [40.346, 53.124]]","[[5.957, 17.51], [21.846, 26.846], [40.346, 53.846]]","[[5.7, 9.1], [21.5, 22.6], [47.8, 48.8]]"
RBEE_minus_official,public,official,rbee_seed2,174,k-dhOJF2MuY_120_162.wav,people whispering,-0.01718182689652248,"[[5.374, 7.965], [13.42, 17.238], [21.92, 28.159], [31.965, 33.92], [36.238, 37.513], [39.874, 40.874]]","[[5.0, 7.902], [13.5, 17.0], [21.7, 28.0], [31.9, 33.9], [36.2, 37.2], [39.8, 40.8]]","[[5.6, 7.8], [21.8, 34.1], [36.3, 37.5], [40.0, 40.6]]"
RBEE_minus_official,public,official,rbee_seed2,175,k-dhOJF2MuY_280_325.wav,people whispering,-0.026369720314039724,"[[1.513, 2.513], [11.735, 12.735], [14.624, 17.402], [19.013, 21.235], [22.235, 23.513], [27.346, 28.346], [30.735, 34.51]]","[[1.601, 2.601], [11.701, 23.601], [27.301, 29.001], [30.801, 34.501], [36.901, 39.501], [41.201, 44.901]]","[[14.9, 23.7]]"
RBEE_minus_official,public,official,rbee_seed2,179,pBtKznMVur4_290_350.wav,playing accordion,-0.0059393698527305805,"[[14.088, 17.124], [38.945, 44.874]]","[[14.0, 17.0], [38.9, 44.9]]","[[13.8, 17.1], [39.0, 44.5]]"
RBEE_minus_official,public,official,rbee_seed2,181,BBz-Jyr23M4_540_620.wav,playing acoustic guitar,-0.020929140289973613,"[[3.735, 4.735], [15.902, 17.013]]","[[3.902, 5.0], [15.902, 20.0]]","[[3.7, 5.2], [15.5, 17.3], [19.7, 21.3], [23.8, 24.8]]"
RBEE_minus_official,public,official,rbee_seed2,182,_5TXy_J6xJI_120_180.wav,playing badminton,-0.13677230318451666,"[[44.01, 48.92], [58.692, 60.0]]","[[44.0, 48.0], [54.0, 55.0]]","[[42.2, 43.1], [45.4, 49.2], [54.3, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,183,5bS37_a39PM_10_70.wav,playing badminton,-0.03702719125018794,"[[49.513, 50.513], [58.457, 59.457]]","[[49.51, 50.51], [58.51, 59.51]]","[[49.5, 50.4], [58.2, 59.2]]"
RBEE_minus_official,public,official,rbee_seed2,185,Tm4ZJWTQXng_150_210.wav,playing banjo,-0.013214285714285734,"[[27.013, 34.624]]","[[27.0, 34.5]]","[[27.0, 35.4]]"
RBEE_minus_official,public,official,rbee_seed2,186,y_p4cSklyik_0_60.wav,playing bass guitar,-0.0009629629629631653,"[[0.0, 13.013]]","[[0.0, 13.0]]","[[0.0, 13.5]]"
RBEE_minus_official,public,official,rbee_seed2,187,Z8tPJMXc1jU_15_75.wav,playing bass guitar,-0.0009154929577462889,"[[0.0, 12.013]]","[[0.0, 12.0]]","[[0.0, 14.2]]"
RBEE_minus_official,public,official,rbee_seed2,193,QW_m5t16010_187_237.wav,playing cornet,-0.015303682448588707,"[[39.01, 47.374]]","[[39.0, 47.5]]","[[39.1, 47.1]]"
RBEE_minus_official,public,official,rbee_seed2,195,6BmPZifNZos_30_90.wav,playing drum kit,-0.006052631578947643,"[[30.957, 41.124]]","[[30.902, 41.0]]","[[30.2, 41.6]]"
RBEE_minus_official,public,official,rbee_seed2,196,x5hH5PRjpY4_48_108.wav,playing electronic organ,-0.015975817607684628,"[[23.874, 38.874]]","[[23.802, 38.702]]","[[24.0, 39.0]]"
RBEE_minus_official,public,official,rbee_seed2,200,eZOya7BqOc0_270_330.wav,playing flute,-0.06462658492749462,"[[43.513, 48.013]]","[[43.659, 47.846]]","[[43.5, 44.9], [46.2, 48.0]]"
RBEE_minus_official,public,official,rbee_seed2,203,Zc-EcRFrxcA_775_835.wav,playing harmonica,-0.008243392599440513,"[[46.945, 55.945]]","[[46.902, 55.902]]","[[47.1, 56.8]]"
RBEE_minus_official,public,official,rbee_seed2,206,VXD0p_g_UTg_0_31.wav,playing piano,-0.006754524102905446,"[[22.179, 30.932]]","[[22.101, 30.92]]","[[22.5, 30.4]]"
RBEE_minus_official,public,official,rbee_seed2,207,VXD0p_g_UTg_31_121.wav,playing piano,-0.0008441558441557584,"[[0.0, 15.013]]","[[0.0, 15.0]]","[[0.5, 15.4]]"
RBEE_minus_official,public,official,rbee_seed2,208,GbM7EszlDFw_0_60.wav,playing saxophone,-0.11186774544076328,"[[25.088, 29.445], [46.731, 52.445]]","[[25.0, 29.0], [46.5, 52.0]]","[[25.1, 29.7], [46.8, 52.5]]"
RBEE_minus_official,public,official,rbee_seed2,210,X5wA7DSspmc_0_90.wav,playing snare drum,-0.026639302279681587,"[[0.0, 16.235]]","[[0.0, 16.701]]","[[0.3, 15.8]]"
RBEE_minus_official,public,official,rbee_seed2,211,X5wA7DSspmc_400_449.wav,playing snare drum,-0.0956844711708523,"[[26.179, 27.179], [29.291, 30.291]]","[[26.15, 27.15], [29.15, 30.15], [37.3, 38.3], [43.3, 44.3]]","[[25.9, 26.7], [29.0, 29.6]]"
RBEE_minus_official,public,official,rbee_seed2,213,eu0zpa7OiYA_755_815.wav,playing synthesizer,-0.0210526315789471,"[[7.235, 10.013]]","[[7.302, 10.0]]","[[7.2, 11.0]]"
RBEE_minus_official,public,official,rbee_seed2,214,asx3wwdO178_12_72.wav,playing tabla,-0.012649366050169308,"[[1.874, 15.013]]","[[1.701, 15.0]]","[[1.9, 15.7]]"
RBEE_minus_official,public,official,rbee_seed2,216,yrFQCOcTlFY_0_48.wav,playing table tennis,-0.01969072164948482,"[[39.374, 47.965]]","[[39.5, 47.9]]","[[38.3, 48.0]]"
RBEE_minus_official,public,official,rbee_seed2,220,TflgyCIZEYM_131_170.wav,playing trombone,-0.011536957697574901,"[[15.513, 20.124]]","[[15.588, 20.0]]","[[15.7, 20.2]]"
RBEE_minus_official,public,official,rbee_seed2,221,ZWeaikbm57M_0_60.wav,playing trombone,-0.001585365853658427,"[[0.0, 5.013]]","[[0.0, 5.0]]","[[0.0, 8.2]]"
RBEE_minus_official,public,official,rbee_seed2,222,FFJ4FGlW5Zo_160_220.wav,playing trumpet,-0.0828301886792453,"[[8.01, 10.647]]","[[8.302, 10.5]]","[[6.2, 11.5]]"
RBEE_minus_official,public,official,rbee_seed2,229,q8PSwyIEkj4_104_164.wav,playing zither,-0.00947657214327935,"[[36.92, 52.013]]","[[36.402, 52.01]]","[[41.4, 44.8], [50.2, 53.7]]"
RBEE_minus_official,public,official,rbee_seed2,230,ZDB9fuxt1zc_0_30.wav,playing zither,-0.040215053763441144,"[[0.0, 8.374]]","[[0.0, 8.0]]","[[0.0, 9.3]]"
RBEE_minus_official,public,official,rbee_seed2,231,2aLhy0_XOxY_5_65.wav,police car siren,-0.001477272727272716,"[[0.0, 6.013]]","[[0.0, 6.0]]","[[0.0, 6.1], [7.9, 10.6]]"
RBEE_minus_official,public,official,rbee_seed2,232,2aLhy0_XOxY_180_230.wav,police car siren,-0.02413043478260879,"[[29.902, 35.124]]","[[30.0, 35.0]]","[[26.4, 35.6]]"
RBEE_minus_official,public,official,rbee_seed2,238,WjBYRUZbU4Y_1024_1054.wav,sailing,-0.0022666666666666113,"[[0.0, 29.97]]","[[0.0, 29.902]]","[[23.1, 30.0]]"
RBEE_minus_official,public,official,rbee_seed2,240,8vsdnrrnWZA_190_250.wav,sea waves,-0.10403813095796188,"[[15.42, 22.874]]","[[15.0, 22.0]]","[[15.2, 23.1]]"
RBEE_minus_official,public,official,rbee_seed2,242,eyOPSZ9mFz0_210_260.wav,sheep bleating,-0.001091550264168517,"[[11.01, 20.874], [38.01, 39.01]]","[[10.902, 20.902], [37.957, 39.068]]","[[11.4, 13.6], [19.5, 20.5], [38.1, 39.2]]"
RBEE_minus_official,public,official,rbee_seed2,243,ND_r33yFG0Q_0_52.wav,singing choir,-0.0020639857663721506,"[[13.374, 51.965]]","[[13.3, 51.9]]","[[44.2, 52.0]]"
RBEE_minus_official,public,official,rbee_seed2,244,ND_r33yFG0Q_76_110.wav,singing choir,-0.0019999999999999463,"[[0.0, 33.97]]","[[0.0, 33.902]]","[[16.4, 18.4], [20.3, 22.1], [29.1, 34.0]]"
RBEE_minus_official,public,official,rbee_seed2,247,-1q1otOq9TU_285_315.wav,skidding,-0.030161524125077332,"[[13.01, 17.124]]","[[13.0, 17.0]]","[[13.3, 17.4]]"
RBEE_minus_official,public,official,rbee_seed2,251,udc_NPwrSK0_0_57.wav,tap dancing,-0.006273996764413203,"[[10.51, 17.92], [34.283, 56.965]]","[[10.65, 17.802], [34.5, 56.902]]","[[11.0, 18.3], [34.1, 39.0], [44.1, 50.0], [52.2, 56.4]]"
RBEE_minus_official,public,official,rbee_seed2,254,rEnBNeV5toY_0_92.wav,telephone bell ringing,-0.0010062951955257526,"[[14.01, 31.01]]","[[14.0, 31.0]]","[[18.2, 31.3]]"
RBEE_minus_official,public,official,rbee_seed2,255,7ZNOCgxSi5Y_11_71.wav,thunder,-0.0010156249999998535,"[[0.0, 12.013]]","[[0.0, 12.0]]","[[2.7, 12.8]]"
RBEE_minus_official,public,official,rbee_seed2,257,_Gg3M-GF9sE_3_63.wav,train horning,-0.07581755234837739,"[[48.013, 59.902]]","[[48.0, 59.0]]","[[48.4, 51.5], [54.0, 55.8], [57.6, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,260,4qgyGAJkvWY_0_20.wav,train wheels squealing,-0.016164931945556682,"[[15.004, 19.977]]","[[15.0, 19.9]]","[[15.2, 20.0]]"
RBEE_minus_official,public,official,rbee_seed2,261,HE13qoYreRU_90_160.wav,typing on computer keyboard,-0.017103172699327818,"[[8.235, 41.846], [45.01, 60.846]]","[[8.457, 41.0], [45.0, 59.0]]","[[8.4, 27.0], [44.9, 48.1], [55.8, 60.5]]"
RBEE_minus_official,public,official,rbee_seed2,262,s6twpD2TrzM_1200_1290.wav,typing on computer keyboard,-0.1295937629597142,"[[31.235, 63.013]]","[[30.874, 59.0]]","[[32.7, 36.8], [40.7, 41.8], [50.2, 63.4]]"
RBEE_minus_official,public,official,rbee_seed2,263,pzVspJzpwQ0_0_60.wav,vacuum cleaner cleaning floors,-0.03674044832933887,"[[11.513, 12.513], [23.013, 25.013], [33.013, 35.013], [43.957, 46.013]]","[[11.51, 12.51], [23.01, 25.01], [33.01, 35.01], [43.01, 46.01]]","[[0.6, 1.5], [23.2, 25.3], [44.1, 47.2]]"
RBEE_minus_official,public,official,rbee_seed2,264,pzVspJzpwQ0_60_120.wav,vacuum cleaner cleaning floors,-0.007393316598683031,"[[26.013, 29.013]]","[[26.0, 29.0]]","[[26.4, 29.2]]"
RBEE_minus_official,public,official,rbee_seed2,265,uhqVEpoQLJE_65_125.wav,vehicle honking,-0.0014140922069306727,"[[28.679, 31.124], [41.957, 43.957]]","[[28.65, 31.0], [41.9, 43.9]]","[[8.3, 9.5], [28.5, 31.2], [41.9, 43.8], [55.4, 60.0]]"
RBEE_minus_official,public,official,rbee_seed2,266,uhqVEpoQLJE_145_205.wav,vehicle honking,-0.0864052200606582,"[[3.457, 4.457], [24.902, 26.013], [38.235, 39.235]]","[[3.51, 4.51], [25.01, 26.01], [38.374, 39.374]]","[[3.4, 4.4], [25.0, 26.0], [38.2, 39.2]]"
RBEE_minus_official,public,official,rbee_seed2,268,eNUpTV9BGac_250_350.wav,water burbling,-0.4755905511811025,"[[6.124, 22.124], [49.374, 65.124]]","[[6.124, 22.701]]","[[49.9, 65.0]]"
RBEE_minus_official,public,official,rbee_seed2,269,eNUpTV9BGac_403_477.wav,wind noise,-0.003954600825979648,"[[43.957, 56.902]]","[[43.957, 56.957]]","[[44.3, 56.4]]"
RBEE_minus_official,public,official,rbee_seed2,270,eNUpTV9BGac_460_507.wav,wind noise,-0.009951992434586776,"[[17.957, 33.513]]","[[17.65, 33.65]]","[[18.0, 33.9]]"
RBEE_minus_official,public,official,rbee_seed2,271,NCi-VqerJlI_20_41.wav,woman speaking,-0.04849462365591406,"[[11.374, 14.374]]","[[11.457, 14.5]]","[[11.4, 14.2]]"
RBEE_minus_official,public,official,rbee_seed2,274,eoINKEFklgM_0_60.wav,bull bellowing,-0.06601665651025801,"[[0.0, 2.735]]","[[0.0, 2.5]]","[[1.0, 2.7]]"
RBEE_minus_official,public,official,rbee_seed2,278,s9d-2nhuJCQ_30_90.wav,people cheering,-0.0701145203832927,"[[0.0, 59.902]]","[[0.0, 1.0]]","[[3.1, 7.3]]"
RBEE_minus_official,public,official,rbee_seed2,280,2VjbDttFK44_490_550.wav,people laughing,-0.0681443173782259,"[[58.457, 59.457]]","[[58.51, 59.51]]","[[58.3, 59.1]]"
RBEE_minus_official,public,official,rbee_seed2,282,s9d-2nhuJCQ_30_90.wav,people whistling,-0.023345005836251452,"[[0.0, 59.97]]","[[0.0, 5.0]]","[[5.7, 6.5], [8.3, 8.9]]"
RBEE_minus_official,public,official,rbee_seed2,284,usoBcNXsN_8_90_150.wav,playing accordion,-0.0007671338657810889,"[[28.513, 35.013]]","[[28.51, 35.01]]","[[28.8, 31.2], [32.9, 35.1]]"
RBEE_minus_official,public,official,rbee_seed2,286,BJKYjXe6ACE_0_55.wav,playing acoustic guitar,-0.008921568627451082,"[[44.874, 54.965]]","[[44.802, 54.802]]","[[44.8, 55.0]]"
RBEE_minus_official,public,official,rbee_seed2,291,riCDOFyRIZ4_0_50.wav,playing bass guitar,-0.02999999999999986,"[[0.0, 4.013], [23.013, 25.402]]","[[0.0, 4.0], [23.0, 25.0]]","[[0.0, 4.5], [15.7, 18.2], [18.7, 21.2], [22.1, 26.0]]"
RBEE_minus_official,public,official,rbee_seed2,292,riCDOFyRIZ4_60_88.wav,playing bass guitar,-0.033075008314101706,"[[0.0, 4.124], [13.624, 16.457]]","[[0.0, 4.0], [13.5, 16.5]]","[[0.0, 4.8], [14.0, 16.0]]"
RBEE_minus_official,public,official,rbee_seed2,293,9JJWzpB7MmA_100_190.wav,playing bass guitar,-0.09695682944090545,"[[69.513, 72.013], [80.013, 83.013]]","[[70.0, 83.0]]","[[67.5, 72.9], [78.7, 83.2]]"
RBEE_minus_official,public,official,rbee_seed2,295,Jd0xfgwofkQ_220_280.wav,playing cello,-0.017222222222222028,"[[0.0, 7.124]]","[[0.0, 7.0]]","[[0.0, 7.2]]"
RBEE_minus_official,public,official,rbee_seed2,299,vqOmk5fQM68_260_320.wav,playing clarinet,-0.028508542658266633,"[[23.235, 32.624]]","[[23.51, 32.51]]","[[23.3, 27.2], [28.7, 32.8]]"
RBEE_minus_official,public,official,rbee_seed2,300,sHlOsAxGnY8_50_110.wav,playing cornet,-0.011551724137931041,"[[54.235, 59.902]]","[[54.302, 59.902]]","[[54.2, 60.0]]"
